Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location
5601981,2019-04-16,1110.0,9,Van Nuys,935,60,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,14400    ERWIN                        ST,,"(34.1837, -118.4465)"
5605887,2019-04-20,257.0,10,West Valley,1079,23,F,O,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA                      FY,HASKELL,"(34.1552, -118.4749)"
5604079,2019-04-18,950.0,5,Harbor,529,20,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ANAHEIM                      BL,LAKME                        ST,"(33.7801, -118.2598)"
5604555,2019-04-18,2051.0,13,Newton,1351,31,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BROADWAY,43RD                         PL,"(34.0047, -118.2783)"
5603783,2019-04-18,329.0,19,Mission,1945,48,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SEPULVEDA,REGAN                        FY,"(34.2647, -118.4517)"
5606477,2019-04-20,1715.0,20,Olympic,2093,34,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WESTERN                      AV,WASHINGTON                   BL,"(34.04, -118.309)"
5612350,2019-04-27,130.0,19,Mission,1981,39,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SEPULVEDA,PARTHENIA,"(34.2283, -118.4677)"
5606664,2019-04-21,30.0,15,N Hollywood,1522,25,M,B,22.0,Driving Under Influence,M,23152(G)VC,DUI OF ALCOHOL & DRUG,SHERMAN                      WY,COLDWATER CANYON             BL,"(34.2012, -118.4138)"
5611566,2019-04-26,830.0,1,Central,147,23,M,W,22.0,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,SAN PEDRO                    ST,WINSTON                      ST,"(34.0442, -118.2439)"
5608754,2019-04-23,1740.0,5,Harbor,558,33,M,H,16.0,Narcotic Drug Laws,F,4573.6PC,POSS NARC/DRUG/ALCOHOL/DRUG PARAPH:JAIL,SANTA CRUZ,PACIFIC,"(33.7442, -118.2879)"
5612254,2019-04-26,2355.0,11,Northeast,1177,24,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FIGUEROA,CYPRESS,"(34.0864, -118.219)"
5606928,2019-04-21,1245.0,20,Olympic,2025,35,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,4TH,NORMANDIE,"(34.0672, -118.3004)"
5607306,2019-04-22,245.0,12,77th Street,1215,28,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,VERMONT,54TH                         ST,"(33.9923, -118.2915)"
5611201,2019-04-25,2150.0,15,N Hollywood,1517,26,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VANOWEN,VINELAND,"(34.194, -118.3703)"
5606610,2019-04-20,2230.0,6,Hollywood,647,18,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,HOLLYWOOD                    BL,BRONSON,"(34.1017, -118.318)"
5607054,2019-04-21,1845.0,10,West Valley,1012,43,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BAIRD                        AV,SATICOY                      ST,"(34.2084, -118.5372)"
5609067,2019-04-24,235.0,3,Southwest,362,26,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,PINAFORE,GELBER,"(34.0133, -118.3486)"
5612300,2019-04-26,2245.0,4,Hollenbeck,415,23,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,3100 N  BROADWAY,,"(34.0762, -118.2119)"
5611961,2019-04-26,2153.0,7,Wilshire,765,32,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,PICO                         BL,LONGWOOD,"(34.048, -118.3434)"
5606710,2019-04-21,214.0,9,Van Nuys,964,31,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VAN NUYS                     BL,HUSTON                       ST,"(34.1594, -118.4487)"
5612401,2019-04-27,412.0,19,Mission,1969,32,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OSBORNE,BARTEE,"(34.2433, -118.4244)"
5607291,2019-04-22,315.0,15,N Hollywood,1545,25,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LAUREL CANYON,101                          FY,"(34.1649, -118.3921)"
5608103,2019-04-22,2205.0,16,Foothill,1641,35,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,10000    LAUREL CANYON                BL,,"(34.252, -118.4249)"
5609590,2019-04-24,1300.0,1,Central,127,23,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,100 N  LOS ANGELES                  ST,,"(34.0515, -118.2424)"
5612020,2019-04-26,2230.0,11,Northeast,1177,58,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FIGUEROA,CYPRESS,"(34.0864, -118.219)"
5608195,2019-04-23,114.0,15,N Hollywood,1532,46,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VICTORY                      BL,WILKINSON                    AV,"(34.1867, -118.4041)"
5606721,2019-04-21,232.0,9,Van Nuys,966,26,F,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA                      FY,WOODMAN                      AV,"(34.1622, -118.4269)"
5608802,2019-04-23,1720.0,17,Devonshire,1745,50,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BALBOA                       BL,SAN JOSE                     ST,"(34.2612, -118.5023)"
5608772,2019-04-23,1930.0,18,Southeast,1822,28,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BROADWAY,94TH,"(33.951, -118.2784)"
5610218,2019-04-25,136.0,8,West LA,899,25,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CRENSHAW                     BL,SANTA MONICA                 FY,"(34.0329, -118.3832)"
5612278,2019-04-26,2242.0,12,77th Street,1255,28,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VERMONT,FLORENCE,"(33.9746, -118.2918)"
5612439,2019-04-27,639.0,10,West Valley,1089,24,F,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA                      FY,HASKELL                      AV,"(34.1552, -118.4749)"
5606612,2019-04-20,2252.0,10,West Valley,1063,28,F,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,RESEDA                       BL,VENTURA                      FY,"(34.1732, -118.536)"
5610962,2019-04-25,1952.0,6,Hollywood,648,29,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WESTERN                      AV,HOLLYWOOD                    BL,"(34.1017, -118.3093)"
5607221,2019-04-22,5.0,14,Pacific,1488,28,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,5600 W  CENTURY                      BL,,"(33.9526, -118.3823)"
5610201,2019-04-24,2350.0,19,Mission,1952,51,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,DEVONSHIRE,SEPULVEDA,"(34.2573, -118.4674)"
5612388,2019-04-27,209.0,4,Hollenbeck,488,53,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GOLDEN STATE                 FY,LORENA                       AV,"(34.0238, -118.2058)"
5606653,2019-04-21,100.0,18,Southeast,1801,36,M,B,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,MANCHESTER                   BL,HOOVER                       ST,"(33.9601, -118.287)"
5612376,2019-04-27,318.0,9,Van Nuys,964,40,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VAN NUYS                     BL,RIVERSIDE                    ST,"(34.1594, -118.4487)"
5606602,2019-04-20,2117.0,6,Hollywood,647,58,M,B,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,HOLLYWOOD                    BL,GOWER,"(34.1017, -118.3224)"
5608996,2019-04-23,2120.0,16,Foothill,1663,57,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,9400    SAN FERNANDO                 RD,,"(34.2401, -118.3946)"
5610471,2019-04-25,510.0,9,Van Nuys,909,36,M,W,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,SHERMAN                      WY,RANCHITO                     AV,"(34.2012, -118.4356)"
5606519,2019-04-20,1955.0,9,Van Nuys,935,26,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,14200    CALVERT                      ST,,"(34.1817, -118.4422)"
5607944,2019-04-22,1700.0,12,77th Street,1208,66,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,46TH                         ST,FIGUEROA,"(34.0018, -118.2827)"
5612301,2019-04-27,100.0,11,Northeast,1177,40,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FIGUEROA,CYPRESS,"(34.0864, -118.219)"
5612010,2019-04-26,2225.0,20,Olympic,2024,31,F,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,WESTERN,6TH,"(34.0635, -118.3091)"
5612504,2019-04-27,940.0,14,Pacific,1458,54,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,SLAUSON                      AV,CULVER                       BL,"(33.9983, -118.4144)"
5606727,2019-04-21,226.0,15,N Hollywood,1563,30,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,TUJUNGA,VENTURA                      FY,"(34.154, -118.379)"
5607973,2019-04-22,1615.0,17,Devonshire,1705,29,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BALBOA                       BL,TENNYSON,"(34.3058, -118.5015)"
5609915,2019-04-24,1625.0,20,Olympic,2062,44,M,H,18.0,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",900 S  GRAMERCY                     PL,,"(34.0537, -118.3133)"
5606134,2019-04-20,1412.0,13,Newton,1371,47,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MAIN                         ST,54TH                         ST,"(33.9934, -118.2739)"
5606739,2019-04-21,221.0,17,Devonshire,1739,27,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,REGAN                        FY,WOODLEY                      AV,"(34.2659, -118.4818)"
5608227,2019-04-23,315.0,3,Southwest,362,47,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,4500    MARTIN LUTHER KI             BL,,"(34.017, -118.3477)"
5610107,2019-04-24,2136.0,13,Newton,1394,30,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MAIN,66TH,"(33.9797, -118.2739)"
5607089,2019-04-21,1810.0,15,N Hollywood,1583,25,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,RADFORD,WOODBRIDGE,"(34.1486, -118.3921)"
5612263,2019-04-26,2339.0,21,Topanga,2175,28,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA,SHOUP,"(34.1688, -118.6145)"
5609771,2019-04-24,1230.0,14,Pacific,1494,33,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,400    WORLD WAY,,"(33.9433, -118.4072)"
5609099,2019-04-24,400.0,15,N Hollywood,1567,36,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LANKERSHIM,VALLEY SPRING,"(34.1468, -118.3636)"
5611335,2019-04-26,251.0,17,Devonshire,1799,33,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSCOE                       BL,HASKELL,"(34.2214, -118.4749)"
5612386,2019-04-27,329.0,15,N Hollywood,1565,42,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VINELAND                     ST,VENTURA                      FY,"(34.1493, -118.3759)"
5609681,2019-04-24,915.0,19,Mission,1984,31,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,14800    ROSCOE                       BL,,"(34.2265, -118.4565)"
5612329,2019-04-27,20.0,12,77th Street,1255,42,M,B,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VERMONT,FLORENCE,"(33.9746, -118.2918)"
5606750,2019-04-21,249.0,16,Foothill,1651,24,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GOLDEN STATE                 FY,OSBORNE                      ST,"(34.2455, -118.4177)"
5611317,2019-04-26,55.0,18,Southeast,1822,54,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,93RD                         ST,BROADWAY                     AV,"(33.9519, -118.2781)"
5607460,2019-04-22,850.0,15,N Hollywood,1548,55,M,B,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,LANKERSHIM                   ST,CHANDLER                     ST,"(34.1681, -118.3765)"
5606626,2019-04-20,2302.0,4,Hollenbeck,491,45,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OLYMPIC,RIO VISTA,"(34.0254, -118.2227)"
5611782,2019-04-26,1410.0,3,Southwest,391,20,M,B,22.0,Driving Under Influence,M,23153(F)VC,DUI OF A DRUG CAUSING INJURY,4000 S  LA BREA                      AV,,"(34.0123, -118.3556)"
5609075,2019-04-24,230.0,9,Van Nuys,904,31,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SEPULVEDA                    BL,WYANDOTTE,"(34.203, -118.4662)"
5608852,2019-04-23,2022.0,13,Newton,1361,42,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BROADWAY,48TH,"(33.9992, -118.2783)"
5611302,2019-04-26,115.0,17,Devonshire,1797,29,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,PARTHENIA                    ST,ODESSA                       AV,"(34.2284, -118.4917)"
5611977,2019-04-26,2120.0,11,Northeast,1177,20,M,O,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,FIGUEROA,CYPRESS,"(34.0864, -118.219)"
5609454,2019-04-24,815.0,3,Southwest,398,24,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,FIGUEROA                     ST,41ST,"(34.0083, -118.2827)"
5611349,2019-04-26,38.0,6,Hollywood,647,25,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FRANKLIN                     AV,ARGYLE,"(34.0998, -118.3211)"
5610957,2019-04-25,2050.0,13,Newton,1371,50,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BROADWAY,55TH                         ST,"(33.9924, -118.2783)"
5611928,2019-04-26,2030.0,20,Olympic,2093,26,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,WESTERN,WASHINGTON,"(34.04, -118.309)"
5606634,2019-04-20,2255.0,6,Hollywood,647,24,M,O,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,HOLLYWOOD                    BL,GOWER,"(34.1017, -118.3224)"
5612312,2019-04-26,2200.0,12,77th Street,1255,22,M,B,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VERMONT,73RD                         ST,"(33.9737, -118.2918)"
5608970,2019-04-23,2155.0,20,Olympic,2004,27,M,H,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,BEVERLY                      BL,HOBART                       BL,"(34.0763, -118.3054)"
5608761,2019-04-23,1805.0,14,Pacific,1494,25,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CENTER                       WY,EAST                         WY,"(33.9442, -118.4016)"
5611939,2019-04-26,2040.0,12,77th Street,1255,56,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VERMONT,FLORENCE,"(33.9746, -118.2918)"
5608840,2019-04-23,2055.0,18,Southeast,1822,27,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CENTURY                      BL,OLIVE                        ST,"(33.9456, -118.2791)"
5611277,2019-04-26,58.0,15,N Hollywood,1563,27,M,O,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,4500    LAUREL CANYON                BL,,"(34.1522, -118.3965)"
5606733,2019-04-21,215.0,18,Southeast,1842,27,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HARBOR                       FY,IMPERIAL                     HY,"(33.931, -118.2805)"
5612276,2019-04-27,43.0,9,Van Nuys,979,27,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,COLDWATER CANYON,VENTURA                      FY,"(34.1567, -118.4138)"
5606698,2019-04-21,100.0,13,Newton,1307,25,M,W,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,OLYMPIC,MCGARRY,"(34.0285, -118.24)"
5606766,2019-04-21,342.0,3,Southwest,319,30,M,O,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,23RD                         ST,FIGUEROA,"(34.0311, -118.2749)"
5608060,2019-04-22,1610.0,16,Foothill,1689,46,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,I5,PENROSE,"(34.2226, -118.3713)"
5607243,2019-04-22,46.0,4,Hollenbeck,473,34,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WHITTIER,7TH,"(34.0376, -118.2166)"
5607254,2019-04-22,211.0,15,N Hollywood,1503,31,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSCOE                       BL,HOLLYWOOD                    FY,"(34.2003, -118.4002)"
5606603,2019-04-20,2140.0,16,Foothill,1664,45,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,9300    GLENOAKS                     BL,,"(34.2429, -118.3887)"
5607226,2019-04-22,109.0,15,N Hollywood,1513,25,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SHERMAN                      WY,WHITSETT,"(34.2012, -118.4052)"
5611950,2019-04-26,2135.0,7,Wilshire,774,25,M,B,22.0,Driving Under Influence,M,23152(G)VC,DUI OF ALCOHOL & DRUG,LA BREA,VENICE,"(34.0459, -118.3454)"
5611395,2019-04-26,258.0,15,N Hollywood,1553,28,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LAUREL CANYON                BL,HOLLYWOOD                    FY,"(34.156, -118.3874)"
5612302,2019-04-26,2305.0,12,77th Street,1255,30,M,B,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VERMONT,FLORENCE,"(33.9746, -118.2918)"
5606230,2019-04-20,1559.0,13,Newton,1333,46,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GRIFFITH,29TH,"(34.0161, -118.2599)"
5611252,2019-04-26,11.0,10,West Valley,1029,28,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SHERMAN                      WY,SAN DIEGO                    FY,"(34.2012, -118.4736)"
5611956,2019-04-26,2045.0,12,77th Street,1255,60,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VERMONT,FLORENCE,"(33.9746, -118.2918)"
5606522,2019-04-20,1850.0,6,Hollywood,647,29,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,HOLLYWOOD                    BL,GOWER,"(34.1017, -118.3224)"
5606725,2019-04-21,230.0,13,Newton,1317,33,M,O,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,10                           FY,ALAMEDA,"(34.0245, -118.244)"
5606817,2019-04-21,545.0,20,Olympic,2079,46,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,1500 S  HOOVER                       ST,,"(34.0457, -118.2878)"
5606591,2019-04-20,2055.0,3,Southwest,376,48,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MARTIN LUTHER KING JR        BL,DENKER                       AV,"(34.0109, -118.3045)"
5607184,2019-04-21,2326.0,15,N Hollywood,1515,51,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LANKERSHIM,VANOWEN,"(34.194, -118.3877)"
5606977,2019-04-21,1245.0,3,Southwest,308,29,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,UNION,20TH                         ST,"(34.0372, -118.282)"
5607362,2019-04-22,110.0,21,Topanga,2104,19,F,W,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,PARTHENIA,TOPANGA CANYON,"(34.2284, -118.6039)"
5606551,2019-04-20,2145.0,18,Southeast,1801,23,F,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MANCHESTER                   BL,HOOVER                       ST,"(33.9601, -118.287)"
5607294,2019-04-22,220.0,14,Pacific,1401,68,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BARRINGTON,GATEWAY                      BL,"(34.0285, -118.4433)"
5611325,2019-04-26,127.0,3,Southwest,399,30,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VERNON,FIGUEROA,"(34.0038, -118.2827)"
5607173,2019-04-21,2300.0,17,Devonshire,1781,45,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,NORDHOFF                     ST,WINNETKA                     AV,"(34.2319, -118.571)"
5612352,2019-04-27,205.0,14,Pacific,1426,22,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,VENICE                       BL,"(34.0226, -118.4276)"
5608851,2019-04-23,2017.0,21,Topanga,2187,28,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA                      BL,TOPANGA CANYON               BL,"(34.1685, -118.6058)"
5607087,2019-04-21,2035.0,15,N Hollywood,1503,69,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VANOWEN,LAURELGROVE,"(34.194, -118.4008)"
5606557,2019-04-20,2018.0,9,Van Nuys,938,46,M,H,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,OXNARD,VARNA,"(34.1794, -118.4249)"
5610276,2019-04-25,140.0,21,Topanga,2136,41,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WYANDOTTE,MILWOOD,"(34.2029, -118.5943)"
5611188,2019-04-25,2020.0,12,77th Street,1203,26,M,H,22.0,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,VERNON                       ST,LA SALLE,"(34.0037, -118.3057)"
5607203,2019-04-21,2310.0,12,77th Street,1205,44,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,49TH                         ST,RAYMOND                      AV,"(33.9987, -118.298)"
5606950,2019-04-21,1400.0,15,N Hollywood,1517,22,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,ELMER                        AV,KITTRIDGE,"(34.1903, -118.3768)"
5606744,2019-04-21,245.0,14,Pacific,1486,43,M,O,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SPULVADA WESTWAY,WESTCHESTER,"(33.9556, -118.4063)"
5609580,2019-04-24,1250.0,9,Van Nuys,935,38,M,O,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,14400    ERWIN                        ST,,"(34.1837, -118.4465)"
5609065,2019-04-24,306.0,20,Olympic,2093,25,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,NORMANDIE,"(34.0372, -118.3003)"
5606734,2019-04-21,254.0,15,N Hollywood,1599,29,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CAHUENGA,LANKERSHIM,"(34.1372, -118.3633)"
5607150,2019-04-21,2146.0,3,Southwest,392,37,F,H,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,48TH                         ST,ARLINGTON,"(34.0001, -118.3181)"
5612017,2019-04-26,2200.0,4,Hollenbeck,469,50,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,4TH                          ST,DOWNEY                       RD,"(34.0333, -118.1946)"
5606625,2019-04-20,2155.0,6,Hollywood,647,24,M,B,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,GOWER,HOLLYWOOD                    BL,"(34.1017, -118.3224)"
5607779,2019-04-22,1130.0,6,Hollywood,676,45,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,5800    GREGORY                      AV,,"(34.0863, -118.3222)"
